Close,High,Low,Open,Volume,MA20,MA60,MA120
21.607139587402344,21.823234776151654,21.36602456765376,21.447913015009785,177324800,21.938433933258057,24.132845465342204,24.860837952295938
21.443363189697266,21.91649606640053,21.40469412628274,21.818684959538217,169374400,21.87985486984253,24.053893438975017,24.823624674479166
21.313705444335938,21.545723281297075,21.061216364052033,21.334178423098113,200298800,21.843864822387694,23.985525385538736,24.789761368433634
21.379680633544922,21.495689603040134,21.156763342841376,21.425175197778426,161405600,21.787078857421875,23.911318810780845,24.769382445017495
21.98246192932129,22.030229902301087,21.520703121743708,21.613963906483452,196231600,21.787467861175536,23.84900623957316,24.758982769648235
22.319116592407227,22.339587838861004,21.87100524200687,21.989287604210165,179452800,21.810005855560302,23.77873010635376,24.750224606196085
21.896028518676758,22.49426759603916,21.85735771329363,22.482893523495918,156084000,21.80991897583008,23.695784219106038,24.726770798365276
21.84598731994629,22.009764260678107,21.791395584849003,21.836888408190077,141496800,21.812872695922852,23.610043557484946,24.696836296717326
22.03705406188965,22.0416043844143,21.818685437574455,21.907397636970018,137123200,21.767462825775148,23.533331934611002,24.66779940923055
21.538904190063477,21.950619925554385,21.507058869939307,21.927873516242805,127770400,21.719543075561525,23.44405698776245,24.635606241226196
21.859630584716797,21.923321219230694,21.227271091415055,21.37740050314607,145022800,21.681438064575197,23.36333246231079,24.61554740269979
22.009765625,22.009765625,21.666289060531863,21.84826383605619,110330800,21.725159645080566,23.28593978881836,24.588066593805948
22.043882369995117,22.296369768396733,21.96881765767691,22.10984643609802,115964400,21.763008213043214,23.207268047332764,24.564568281173706
21.99383544921875,22.3441356444047,21.984736540006708,22.032504511790318,140865200,21.76159029006958,23.131382179260253,24.5427179813385
22.8673152923584,22.921907025044668,22.159890987375892,22.21220929380349,201628400,21.814139652252198,23.074051094055175,24.52243971824646
22.9173641204834,22.9492094504012,22.66487490796344,22.862772374258636,132678400,21.891250324249267,23.021626567840578,24.506633472442626
23.087963104248047,23.135731095521255,22.849121412441818,22.87869331330632,147822800,21.955737781524657,22.957603549957277,24.48770588239034
23.431434631347656,23.599760145498422,23.058387959208215,23.28585552687567,184220400,22.028641319274904,22.90213305155436,24.468561712900797
23.172121047973633,23.39048969813145,22.965124734594173,23.290403416019203,143315600,22.11792230606079,22.842529296875,24.445191621780396
22.981048583984375,23.14710067558947,22.83774463799302,22.92418169082973,126247600,22.186390113830566,22.789582443237304,24.418408250808717
23.001516342163086,23.106151193542534,22.80816756101292,23.04473399104276,108806800,22.256108951568603,22.734902763366698,24.391551367441814
23.012889862060547,23.25628005258233,22.780873742347264,23.06748331941389,134054400,22.33458528518677,22.691687075297036,24.36946376164754
23.26082992553711,23.26537851250887,23.087954118138327,23.25627960312583,109632800,22.431941509246826,22.655243078867596,24.35032467842102
23.319974899291992,23.40868884966691,23.15164938062546,23.181221275897055,100304400,22.52895622253418,22.627288468678792,24.32837438583374
23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800,22.61926097869873,22.60393854777018,24.313726902008057
24.1047420501709,24.182080201802957,23.79083564887822,23.795385972762507,153214000,22.708542251586913,22.594757175445558,24.29998710950216
24.066068649291992,24.218471498664783,23.874994995612862,24.002376274439104,137682800,22.817044258117676,22.59605468114217,24.284648529688518
24.093360900878906,24.22529248774017,23.927310572104872,24.188896849113792,176820800,22.929412937164308,22.59290517171224,24.27008179028829
24.09109115600586,24.486884241624683,23.915940155373736,24.095639743809368,142010800,23.032114791870118,22.590094757080077,24.259757645924886
24.27534294128418,24.404999405958215,23.931866373819943,23.940965286219534,129777600,23.168936729431152,22.585151863098144,24.25731412569682
24.141130447387695,24.354950499645543,24.088813882754188,24.220745478208592,102814000,23.283011722564698,22.580158996582032,24.2514243443807
24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000,23.38434829711914,22.5779847462972,24.2460142771403
23.927316665649414,24.1547842586745,23.897744767874546,24.11156486065893,77645600,23.478520011901857,22.5667511622111,24.238192558288574
24.49370574951172,24.518727318740748,23.856795918037708,23.85907107945117,124760400,23.603513526916505,22.570311737060546,24.234339825312297
24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400,23.70621500015259,22.58876724243164,24.233055798212686
24.791690826416016,24.998687155291268,24.766669254014836,24.9577429218566,103553600,23.79993133544922,22.604722468058267,24.231686274210613
25.0191593170166,25.0214344788015,24.611992129517855,24.74392374600258,103496000,23.896491146087648,22.634423446655273,24.234615246454876
25.27619171142578,25.519581890952896,25.082842929052717,25.116963404497344,149424800,23.988729000091553,22.67598727544149,24.23476769129435
24.97821044921875,25.187481908615442,24.88949824590131,24.909971227288217,106314800,24.07903347015381,22.728610134124757,24.23341307640076
25.23979949951172,25.2443498224228,24.839456119882172,25.073749157491083,105616400,24.191971015930175,22.783669726053873,24.23388172785441
24.6893310546875,25.116969475362133,24.593795088702723,25.010059436333503,127207600,24.276361751556397,22.82363487879435,24.23272924423218
24.716615676879883,24.96910296741654,24.605155369076492,24.773482543352983,94326800,24.361548042297365,22.85866273244222,24.22870658238729
24.79851722717285,25.160191617083978,24.75529956285598,24.787144888327393,117630000,24.43843240737915,22.90474624633789,24.226905822753906
25.121517181396484,25.135164679275295,24.71662521355453,24.871301484020258,108929200,24.528509521484374,22.948181533813475,24.226501369476317
25.4854679107666,25.55370714360792,25.203408597054672,25.203408597054672,133029200,24.61335506439209,23.00669463475545,24.225300121307374
25.499113082885742,25.565078883419442,25.32396382559538,25.389929626129085,101895600,24.683073616027833,23.067207241058348,24.224231402079266
24.987316131591797,25.544612806654364,24.96002112959762,25.50139340624344,187756000,24.729135990142822,23.118699741363525,24.215631198883056
24.448219299316406,24.782595225688052,24.325386582603503,24.768947724533326,243286000,24.746878910064698,23.163054847717284,24.19581783612569
24.318557739257812,24.56649654732622,24.163879728616315,24.5391998152931,129539600,24.758252239227296,23.185943285624187,24.182057682673136
24.368606567382812,24.58697528384253,24.125216272797893,24.25714791465073,122444000,24.762915420532227,23.217131741841634,24.17008506457011
24.1047420501709,24.323110739734457,24.00238058805543,24.323110739734457,126210000,24.761096000671387,23.241848595937093,24.147052748998007
24.038774490356445,24.22074925282114,23.797659405214688,23.88637162467024,134732400,24.761209869384764,23.290239270528158,24.121105241775513
23.90228843688965,24.031944859398397,23.772632014380896,23.884090618008536,112126400,24.759958457946777,23.33382889429728,24.09595398902893
23.736238479614258,23.952333693234245,23.636153937779852,23.636153937779852,224064800,24.722085094451906,23.362396303812663,24.066265122095743
